"date","UF","confirm","deaths","days_since_1","cfr","pop_100k","mortes_100k","days_since_pointone_deaths100k","cases_per_100k","new_deaths","new_cases","days_since_pointone_cases100k","growth","growth_deaths","share","share_deaths"
2021-10-27,"Alagoas",239927,6284,598,2.62,33.37357,188.29,563,7189.132,2,82,588,1.39,1,0.55,0.52
2021-10-27,"Amazonas",427613,13767,593,3.22,41.44597,332.17,573,10317.3602,2,36,587,0.67,2,0.98,1.13
2021-10-27,"Amapá",123526,1991,586,1.61,8.45731,235.42,572,14605.8262,0,18,587,0.6,0,0.28,0.16
2021-10-27,"Bahia",1244123,27048,600,2.17,148.73064,181.86,568,8364.9408,6,482,589,1.08,0.67,2.86,2.23
2021-10-27,"Ceará",943135,24492,590,2.6,91.32078,268.2,574,10327.7151,14,108,590,4.7,1.08,2.17,2.02
2021-10-27,"Distrito Federal",514293,10841,599,2.11,30.15268,359.54,575,17056.2948,10,258,593,0.87,0.53,1.18,0.89
2021-10-27,"Espírito Santo",605245,12874,600,2.13,40.1865,320.36,573,15060.9035,18,835,589,1.49,1.29,1.39,1.06
2021-10-27,"Goiás",901529,24138,594,2.68,70.18354,343.93,566,12845.3053,10,1546,591,0.79,0.83,2.07,1.99
2021-10-27,"Maranhão",360586,10230,586,2.84,70.75181,144.59,569,5096.4915,3,308,584,1.27,1.5,0.83,0.84
2021-10-27,"Minas Gerais",2181136,55501,598,2.54,211.68791,262.18,563,10303.5454,99,1527,588,1.05,99,5.01,4.57
2021-10-27,"Mato Grosso do Sul",376263,9642,592,2.56,27.78986,346.96,563,13539.5788,4,46,591,0.39,4,0.86,0.79
2021-10-27,"Mato Grosso",546376,13923,586,2.55,34.84466,399.57,563,15680.3367,1,376,584,0.79,0.14,1.25,1.15
2021-10-27,"Pará",598034,16738,588,2.8,86.02865,194.56,565,6951.5679,3,346,581,1,3,1.37,1.38
2021-10-27,"Paraíba",445272,9403,588,2.11,40.18127,234.01,568,11081.581,4,260,582,5.2,4,1.02,0.77
2021-10-27,"Pernambuco",629789,19970,594,3.17,95.57071,208.96,572,6589.77,11,566,590,1.73,1,1.45,1.65
2021-10-27,"Piauí",325073,7095,587,2.18,32.73227,216.76,577,9931.2697,7,241,587,0.83,7,0.75,0.58
2021-10-27,"Paraná",1549717,40403,594,2.61,114.33957,353.36,570,13553.6368,46,1578,590,1,0.7,3.56,3.33
2021-10-27,"Rio de Janeiro",1317850,68203,601,5.18,172.64943,395.04,576,7633.0979,95,2290,593,2.72,0.91,3.03,5.62
2021-10-27,"Rio Grande do Norte",372773,7390,594,1.98,35.06853,210.73,573,10629.8439,2,271,587,0.96,0.29,0.86,0.61
2021-10-27,"Rondônia",269596,6564,586,2.43,17.77225,369.34,567,15169.4918,0,274,586,0.94,0,0.62,0.54
2021-10-27,"Roraima",127319,2029,585,1.59,6.05761,334.95,573,21018.0253,0,41,586,1.08,0,0.29,0.17
2021-10-27,"Rio Grande do Sul",1461707,35389,596,2.42,113.77239,311.05,567,12847.6426,25,2761,589,4.38,0.83,3.36,2.92
2021-10-27,"Santa Catarina",1213774,19610,594,1.62,71.64788,273.7,572,16940.8223,12,1026,589,0.99,0.75,2.79,1.62
2021-10-27,"Sergipe",278473,6027,592,2.16,22.98696,262.19,572,12114.3901,0,8,591,0.38,0,0.64,0.5
2021-10-27,"São Paulo",4402566,151682,610,3.45,459.19049,330.32,581,9587.6681,59,1634,595,0.95,0.76,10.11,12.5
2021-10-27,"Tocantins",228374,3873,588,1.7,15.72866,246.24,556,14519.6094,2,199,586,1.12,0.5,0.52,0.32
2021-10-27,"Brasil",21772116,606952,610,2.79,NA,NA,NA,NA,435,17124,NA,1.28,1.08,50,50
2021-10-28,"Acre",88049,1845,590,2.1,8.81935,209.2,571,9983.6156,0,2,591,0.29,0,0.2,0.15
2021-10-28,"Alagoas",239968,6286,599,2.62,33.37357,188.35,564,7190.3605,2,41,589,0.5,1,0.55,0.52
2021-10-28,"Amazonas",427672,13769,594,3.22,41.44597,332.22,574,10318.7837,2,59,588,1.64,1,0.98,1.13
2021-10-28,"Amapá",123549,1991,587,1.61,8.45731,235.42,573,14608.5457,0,23,588,1.28,0,0.28,0.16
2021-10-28,"Bahia",1244785,27061,601,2.17,148.73064,181.95,569,8369.3918,13,662,590,1.37,2.17,2.86,2.23
2021-10-28,"Ceará",943297,24492,591,2.6,91.32078,268.2,575,10329.4891,0,162,591,1.5,0,2.16,2.02
2021-10-28,"Distrito Federal",514538,10850,600,2.11,30.15268,359.84,576,17064.4201,9,245,594,0.95,0.9,1.18,0.89
2021-10-28,"Espírito Santo",605804,12888,601,2.13,40.1865,320.7,574,15074.8137,14,559,590,0.67,0.78,1.39,1.06
2021-10-28,"Goiás",902418,24163,595,2.68,70.18354,344.28,567,12857.9721,25,889,592,0.58,2.5,2.07,1.99
2021-10-28,"Maranhão",360843,10233,587,2.84,70.75181,144.63,570,5100.1239,3,257,585,0.83,1,0.83,0.84
2021-10-28,"Minas Gerais",2182642,55525,599,2.54,211.68791,262.3,564,10310.6597,24,1506,589,0.99,0.24,5.01,4.57
2021-10-28,"Mato Grosso do Sul",376413,9642,593,2.56,27.78986,346.96,564,13544.9765,0,150,592,3.26,0,0.86,0.79
2021-10-28,"Mato Grosso",546597,13924,587,2.55,34.84466,399.6,564,15686.6791,1,221,585,0.59,1,1.25,1.15
2021-10-28,"Pará",598228,16740,589,2.8,86.02865,194.59,566,6953.8229,2,194,582,0.56,0.67,1.37,1.38
2021-10-28,"Paraíba",445460,9406,589,2.11,40.18127,234.09,569,11086.2598,3,188,583,0.72,0.75,1.02,0.77
2021-10-28,"Pernambuco",630520,19990,595,3.17,95.57071,209.16,573,6597.4188,20,731,591,1.29,1.82,1.45,1.65
2021-10-28,"Piauí",325301,7096,588,2.18,32.73227,216.79,578,9938.2353,1,228,588,0.95,0.14,0.75,0.58
2021-10-28,"Paraná",1551158,40460,595,2.61,114.33957,353.86,571,13566.2396,57,1441,591,0.91,1.24,3.56,3.33
2021-10-28,"Rio de Janeiro",1319439,68229,602,5.17,172.64943,395.19,577,7642.3015,26,1589,594,0.69,0.27,3.03,5.62
2021-10-28,"Rio Grande do Norte",373008,7391,595,1.98,35.06853,210.76,574,10636.5451,1,235,588,0.87,0.5,0.86,0.61
2021-10-28,"Rondônia",269843,6566,587,2.43,17.77225,369.45,568,15183.3898,2,247,587,0.9,0,0.62,0.54
2021-10-28,"Roraima",127357,2029,586,1.59,6.05761,334.95,574,21024.2984,0,38,587,0.93,0,0.29,0.17
2021-10-28,"Rio Grande do Sul",1463343,35423,597,2.42,113.77239,311.35,568,12862.0221,34,1636,590,0.59,1.36,3.36,2.92
2021-10-28,"Santa Catarina",1214738,19626,595,1.62,71.64788,273.92,573,16954.2769,16,964,590,0.94,1.33,2.79,1.62
2021-10-28,"Sergipe",278484,6027,593,2.16,22.98696,262.19,573,12114.8686,0,11,592,1.38,0,0.64,0.5
2021-10-28,"São Paulo",4403856,151798,611,3.45,459.19049,330.58,582,9590.4774,116,1290,596,0.79,1.97,10.11,12.5
2021-10-28,"Tocantins",228492,3875,589,1.7,15.72866,246.37,557,14527.1117,2,118,587,0.59,1,0.52,0.32
2021-10-28,"Brasil",21785802,607325,611,2.79,NA,NA,NA,NA,373,13686,NA,0.8,0.86,50,50
2021-10-29,"Acre",88050,1845,591,2.1,8.81935,209.2,572,9983.729,0,1,592,0.5,0,0.2,0.15
2021-10-29,"Alagoas",240033,6288,600,2.62,33.37357,188.41,565,7192.3082,2,65,590,1.59,1,0.55,0.52
2021-10-29,"Amazonas",427717,13769,595,3.22,41.44597,332.22,575,10319.8695,0,45,589,0.76,0,0.98,1.13
2021-10-29,"Amapá",123576,1991,588,1.61,8.45731,235.42,574,14611.7382,0,27,589,1.17,0,0.28,0.16
2021-10-29,"Bahia",1245437,27070,602,2.17,148.73064,182.01,570,8373.7756,9,652,591,0.98,0.69,2.86,2.23
2021-10-29,"Ceará",943426,24496,592,2.6,91.32078,268.24,576,10330.9017,4,129,592,0.8,0,2.16,2.02
2021-10-29,"Distrito Federal",514733,10857,601,2.11,30.15268,360.07,577,17070.8872,7,195,595,0.8,0.78,1.18,0.89
2021-10-29,"Espírito Santo",606351,12904,602,2.13,40.1865,321.1,575,15088.4252,16,547,591,0.98,1.14,1.39,1.06
2021-10-29,"Goiás",904558,24194,596,2.67,70.18354,344.72,568,12888.4636,31,2140,593,2.41,1.24,2.07,1.99
2021-10-29,"Maranhão",360997,10235,588,2.84,70.75181,144.66,571,5102.3006,2,154,586,0.6,0.67,0.83,0.84
2021-10-29,"Minas Gerais",2183527,55542,600,2.54,211.68791,262.38,565,10314.8404,17,885,590,0.59,0.71,5.01,4.57
2021-10-29,"Mato Grosso do Sul",376463,9646,594,2.56,27.78986,347.11,565,13546.7757,4,50,593,0.33,0,0.86,0.79
2021-10-29,"Mato Grosso",546891,13928,588,2.55,34.84466,399.72,565,15695.1166,4,294,586,1.33,4,1.25,1.15
2021-10-29,"Pará",598401,16743,590,2.8,86.02865,194.62,567,6955.8339,3,173,583,0.89,1.5,1.37,1.38
2021-10-29,"Paraíba",445662,9411,590,2.11,40.18127,234.21,570,11091.2871,5,202,584,1.07,1.67,1.02,0.77
2021-10-29,"Pernambuco",630980,20001,596,3.17,95.57071,209.28,574,6602.232,11,460,592,0.63,0.55,1.45,1.65
2021-10-29,"Piauí",325492,7098,589,2.18,32.73227,216.85,579,9944.0705,2,191,589,0.84,2,0.75,0.58
2021-10-29,"Paraná",1552646,40486,596,2.61,114.33957,354.09,572,13579.2534,26,1488,592,1.03,0.46,3.56,3.33
2021-10-29,"Rio de Janeiro",1320762,68321,603,5.17,172.64943,395.72,578,7649.9644,92,1323,595,0.83,3.54,3.03,5.62
2021-10-29,"Rio Grande do Norte",373290,7396,596,1.98,35.06853,210.9,575,10644.5865,5,282,589,1.2,5,0.86,0.61
2021-10-29,"Rondônia",270027,6568,588,2.43,17.77225,369.56,569,15193.7431,2,184,588,0.74,1,0.62,0.54
2021-10-29,"Roraima",127372,2029,587,1.59,6.05761,334.95,575,21026.7746,0,15,588,0.39,0,0.29,0.17
2021-10-29,"Rio Grande do Sul",1464569,35456,598,2.42,113.77239,311.64,569,12872.798,33,1226,591,0.75,0.97,3.36,2.92
2021-10-29,"Santa Catarina",1215514,19640,596,1.62,71.64788,274.12,574,16965.1077,14,776,591,0.8,0.88,2.79,1.62
2021-10-29,"Sergipe",278485,6028,594,2.16,22.98696,262.24,574,12114.9121,1,1,593,0.09,0,0.64,0.5
2021-10-29,"São Paulo",4404843,151914,612,3.45,459.19049,330.83,583,9592.6268,116,987,597,0.77,1,10.1,12.5
2021-10-29,"Tocantins",228681,3877,590,1.7,15.72866,246.49,558,14539.1279,2,189,588,1.6,1,0.52,0.32
2021-10-29,"Brasil",21798483,607733,612,2.79,NA,NA,NA,NA,408,12681,NA,0.93,1.09,50,50
2021-10-30,"Acre",88050,1845,592,2.1,8.81935,209.2,573,9983.729,0,0,593,0,0,0.2,0.15
2021-10-30,"Alagoas",240062,6290,601,2.62,33.37357,188.47,566,7193.1771,2,29,591,0.45,1,0.55,0.52
2021-10-30,"Amazonas",427768,13770,596,3.22,41.44597,332.24,576,10321.1,1,51,590,1.13,0,0.98,1.13
2021-10-30,"Amapá",123609,1991,589,1.61,8.45731,235.42,575,14615.6402,0,33,590,1.22,0,0.28,0.16
2021-10-30,"Bahia",1246064,27076,603,2.17,148.73064,182.05,571,8377.9912,6,627,592,0.96,0.67,2.86,2.23
2021-10-30,"Ceará",943560,24497,593,2.6,91.32078,268.25,577,10332.369,1,134,593,1.04,0.25,2.16,2.01
2021-10-30,"Distrito Federal",514815,10866,602,2.11,30.15268,360.37,578,17073.6067,9,82,596,0.42,1.29,1.18,0.89
2021-10-30,"Espírito Santo",606950,12915,603,2.13,40.1865,321.38,576,15103.3307,11,599,592,1.1,0.69,1.39,1.06
2021-10-30,"Goiás",904909,24197,597,2.67,70.18354,344.77,569,12893.4648,3,351,594,0.16,0.1,2.07,1.99
2021-10-30,"Maranhão",361042,10236,589,2.84,70.75181,144.67,572,5102.9366,1,45,587,0.29,0.5,0.83,0.84
2021-10-30,"Minas Gerais",2184868,55552,601,2.54,211.68791,262.42,566,10321.1752,10,1341,591,1.52,0.59,5.01,4.57
2021-10-30,"Mato Grosso do Sul",376463,9646,595,2.56,27.78986,347.11,566,13546.7757,0,0,594,0,0,0.86,0.79
2021-10-30,"Mato Grosso",546970,13929,589,2.55,34.84466,399.75,566,15697.3838,1,79,587,0.27,0.25,1.25,1.15
2021-10-30,"Pará",598415,16745,591,2.8,86.02865,194.64,568,6955.9966,2,14,584,0.08,0.67,1.37,1.38
2021-10-30,"Paraíba",445866,9418,591,2.11,40.18127,234.39,571,11096.3641,7,204,585,1.01,1.4,1.02,0.77
2021-10-30,"Pernambuco",631632,20007,597,3.17,95.57071,209.34,575,6609.0542,6,652,593,1.42,0.55,1.45,1.65
2021-10-30,"Piauí",325695,7099,590,2.18,32.73227,216.88,580,9950.2723,1,203,590,1.06,0.5,0.75,0.58
2021-10-30,"Paraná",1553985,40503,597,2.61,114.33957,354.23,573,13590.9642,17,1339,593,0.9,0.65,3.56,3.33
2021-10-30,"Rio de Janeiro",1321174,68347,604,5.17,172.64943,395.87,579,7652.3508,26,412,596,0.31,0.28,3.03,5.62
2021-10-30,"Rio Grande do Norte",373684,7397,597,1.98,35.06853,210.93,576,10655.8216,1,394,590,1.4,0.2,0.86,0.61
2021-10-30,"Rondônia",270151,6570,589,2.43,17.77225,369.68,570,15200.7202,2,124,589,0.67,1,0.62,0.54
2021-10-30,"Roraima",127385,2029,588,1.59,6.05761,334.95,576,21028.9206,0,13,589,0.87,0,0.29,0.17
2021-10-30,"Rio Grande do Sul",1466355,35487,599,2.42,113.77239,311.91,570,12888.4961,31,1786,592,1.46,0.94,3.36,2.92
2021-10-30,"Santa Catarina",1216323,19656,597,1.62,71.64788,274.34,575,16976.399,16,809,592,1.04,1.14,2.79,1.62
2021-10-30,"Sergipe",278492,6029,595,2.16,22.98696,262.28,575,12115.2166,1,7,594,7,1,0.64,0.5
2021-10-30,"São Paulo",4405527,151975,613,3.45,459.19049,330.96,584,9594.1164,61,684,598,0.69,0.53,10.1,12.5
2021-10-30,"Tocantins",228681,3877,591,1.7,15.72866,246.49,559,14539.1279,0,0,589,0,0,0.52,0.32
2021-10-30,"Brasil",21808495,607949,613,2.79,NA,NA,NA,NA,216,10012,NA,0.79,0.53,50,50
2021-10-31,"Acre",88050,1845,593,2.1,8.81935,209.2,574,9983.729,0,0,594,0,0,0.2,0.15
2021-10-31,"Alagoas",240116,6292,602,2.62,33.37357,188.53,567,7194.7952,2,54,592,1.86,1,0.55,0.52
2021-10-31,"Amazonas",427788,13770,597,3.22,41.44597,332.24,577,10321.5825,0,20,591,0.39,0,0.98,1.13
2021-10-31,"Amapá",123627,1991,590,1.61,8.45731,235.42,576,14617.7685,0,18,591,0.55,0,0.28,0.16
2021-10-31,"Bahia",1246296,27077,604,2.17,148.73064,182.05,572,8379.5511,1,232,593,0.37,0.17,2.86,2.23
2021-10-31,"Ceará",943664,24497,594,2.6,91.32078,268.25,578,10333.5079,0,104,594,0.78,0,2.16,2.01
2021-10-31,"Distrito Federal",514936,10877,603,2.11,30.15268,360.73,579,17077.6196,11,121,597,1.48,1.22,1.18,0.89
2021-10-31,"Espírito Santo",607209,12919,604,2.13,40.1865,321.48,577,15109.7757,4,259,593,0.43,0.36,1.39,1.06
2021-10-31,"Goiás",905194,24198,598,2.67,70.18354,344.78,570,12897.5255,1,285,595,0.81,0.33,2.07,1.99
2021-10-31,"Maranhão",361077,10237,590,2.84,70.75181,144.69,573,5103.4313,1,35,588,0.78,1,0.83,0.84
2021-10-31,"Minas Gerais",2185267,55582,602,2.54,211.68791,262.57,567,10323.06,30,399,592,0.3,3,5.01,4.57
2021-10-31,"Mato Grosso do Sul",376501,9646,596,2.56,27.78986,347.11,567,13548.1431,0,38,595,0,0,0.86,0.79
2021-10-31,"Mato Grosso",546997,13930,590,2.55,34.84466,399.77,567,15698.1586,1,27,588,0.34,1,1.25,1.15
2021-10-31,"Pará",598422,16746,592,2.8,86.02865,194.66,569,6956.078,1,7,585,0.5,0.5,1.37,1.38
2021-10-31,"Paraíba",446011,9422,592,2.11,40.18127,234.49,572,11099.9727,4,145,586,0.71,0.57,1.02,0.77
2021-10-31,"Pernambuco",631892,20018,598,3.17,95.57071,209.46,576,6611.7747,11,260,594,0.4,1.83,1.45,1.65
2021-10-31,"Piauí",325812,7101,591,2.18,32.73227,216.94,581,9953.8468,2,117,591,0.58,2,0.75,0.58
2021-10-31,"Paraná",1555283,40509,598,2.6,114.33957,354.29,574,13602.3163,6,1298,594,0.97,0.35,3.56,3.33
2021-10-31,"Rio de Janeiro",1322087,68357,605,5.17,172.64943,395.93,580,7657.639,10,913,597,2.22,0.38,3.03,5.62
2021-10-31,"Rio Grande do Norte",373693,7399,598,1.98,35.06853,210.99,577,10656.0783,2,9,591,0.02,2,0.86,0.61
2021-10-31,"Rondônia",270361,6570,590,2.43,17.77225,369.68,571,15212.5364,0,210,590,1.69,0,0.62,0.54
2021-10-31,"Roraima",127390,2029,589,1.59,6.05761,334.95,577,21029.7461,0,5,590,0.38,0,0.29,0.17
2021-10-31,"Rio Grande do Sul",1466940,35496,600,2.42,113.77239,311.99,571,12893.6379,9,585,593,0.33,0.29,3.36,2.92
2021-10-31,"Santa Catarina",1216691,19663,598,1.62,71.64788,274.44,576,16981.5353,7,368,593,0.45,0.44,2.79,1.62
2021-10-31,"Sergipe",278498,6030,596,2.17,22.98696,262.32,576,12115.4776,1,6,595,0.86,1,0.64,0.5
2021-10-31,"São Paulo",4406077,152002,614,3.45,459.19049,331.02,585,9595.3141,27,550,599,0.8,0.44,10.1,12.5
2021-10-31,"Tocantins",228746,3879,592,1.7,15.72866,246.62,560,14543.2605,2,65,590,0,0,0.52,0.32
2021-10-31,"Brasil",21814625,608082,614,2.79,NA,NA,NA,NA,133,6130,NA,0.61,0.62,50,50
2021-11-01,"Acre",88050,1845,594,2.1,8.81935,209.2,575,9983.729,0,0,595,0,0,0.2,0.15
2021-11-01,"Alagoas",240306,6294,603,2.62,33.37357,188.59,568,7200.4883,2,190,593,3.52,1,0.55,0.52
2021-11-01,"Amazonas",427806,13771,598,3.22,41.44597,332.26,578,10322.0168,1,18,592,0.9,0,0.98,1.13
2021-11-01,"Amapá",123637,1993,591,1.61,8.45731,235.65,577,14618.9509,2,10,592,0.56,0,0.28,0.16
2021-11-01,"Bahia",1246439,27080,605,2.17,148.73064,182.07,573,8380.5126,3,143,594,0.62,3,2.86,2.23
2021-11-01,"Ceará",943675,24497,595,2.6,91.32078,268.25,579,10333.6283,0,11,595,0.11,0,2.16,2.01
2021-11-01,"Distrito Federal",515134,10886,604,2.11,30.15268,361.03,580,17084.1862,9,198,598,1.64,0.82,1.18,0.89
2021-11-01,"Espírito Santo",607550,12922,605,2.13,40.1865,321.55,578,15118.2611,3,341,594,1.32,0.75,1.39,1.06
2021-11-01,"Goiás",905579,24203,599,2.67,70.18354,344.85,571,12903.0112,5,385,596,1.35,5,2.08,1.99
2021-11-01,"Maranhão",361099,10238,591,2.84,70.75181,144.7,574,5103.7422,1,22,589,0.63,1,0.83,0.84
2021-11-01,"Minas Gerais",2185536,55588,603,2.54,211.68791,262.59,568,10324.3308,6,269,593,0.67,0.2,5.01,4.57
2021-11-01,"Mato Grosso do Sul",376547,9646,597,2.56,27.78986,347.11,568,13549.7984,0,46,596,1.21,0,0.86,0.79
2021-11-01,"Mato Grosso",547052,13933,591,2.55,34.84466,399.86,568,15699.7371,3,55,589,2.04,3,1.25,1.15
2021-11-01,"Pará",598610,16747,593,2.8,86.02865,194.67,570,6958.2633,1,188,586,26.86,1,1.37,1.38
2021-11-01,"Paraíba",446066,9423,593,2.11,40.18127,234.51,573,11101.3415,1,55,587,0.38,0.25,1.02,0.77
2021-11-01,"Pernambuco",632011,20025,599,3.17,95.57071,209.53,577,6613.0198,7,119,595,0.46,0.64,1.45,1.65
2021-11-01,"Piauí",325971,7103,592,2.18,32.73227,217,582,9958.7044,2,159,592,1.36,1,0.75,0.58
2021-11-01,"Paraná",1556474,40517,599,2.6,114.33957,354.36,575,13612.7327,8,1191,595,0.92,1.33,3.57,3.33
2021-11-01,"Rio de Janeiro",1322150,68370,606,5.17,172.64943,396,581,7658.0039,13,63,598,0.07,1.3,3.03,5.62
2021-11-01,"Rio Grande do Norte",373854,7400,599,1.98,35.06853,211.02,578,10660.6693,1,161,592,17.89,0.5,0.86,0.61
2021-11-01,"Rondônia",270451,6570,591,2.43,17.77225,369.68,572,15217.6005,0,90,591,0.43,0,0.62,0.54
2021-11-01,"Roraima",127413,2030,590,1.59,6.05761,335.12,578,21033.5429,1,23,591,4.6,0,0.29,0.17
2021-11-01,"Rio Grande do Sul",1467244,35500,601,2.42,113.77239,312.03,572,12896.3099,4,304,594,0.52,0.44,3.36,2.92
2021-11-01,"Santa Catarina",1217010,19673,599,1.62,71.64788,274.58,577,16985.9876,10,319,594,0.87,1.43,2.79,1.62
2021-11-01,"Sergipe",278504,6031,597,2.17,22.98696,262.37,577,12115.7387,1,6,596,1,1,0.64,0.5
2021-11-01,"São Paulo",4406252,152019,615,3.45,459.19049,331.06,586,9595.6952,17,175,600,0.32,0.63,10.1,12.5
2021-11-01,"Tocantins",228831,3881,593,1.7,15.72866,246.75,561,14548.6647,2,85,591,1.31,1,0.52,0.32
2021-11-01,"Brasil",21819251,608185,615,2.79,NA,NA,NA,NA,103,4626,NA,0.75,0.77,50,50
2021-11-02,"Acre",88050,1845,595,2.1,8.81935,209.2,576,9983.729,0,0,596,0,0,0.2,0.15
2021-11-02,"Alagoas",240344,6296,604,2.62,33.37357,188.65,569,7201.6269,2,38,594,0.2,1,0.55,0.52
2021-11-02,"Amazonas",427845,13772,599,3.22,41.44597,332.29,579,10322.9578,1,39,593,2.17,1,0.98,1.13
2021-11-02,"Amapá",123674,1993,592,1.61,8.45731,235.65,578,14623.3259,0,37,593,3.7,0,0.28,0.16
2021-11-02,"Bahia",1246636,27084,606,2.17,148.73064,182.1,574,8381.8371,4,197,595,1.38,1.33,2.86,2.23
2021-11-02,"Ceará",943719,24498,596,2.6,91.32078,268.26,580,10334.1102,1,44,596,4,0,2.16,2.01
2021-11-02,"Distrito Federal",515211,10894,605,2.11,30.15268,361.29,581,17086.7399,8,77,599,0.39,0.89,1.18,0.9
2021-11-02,"Espírito Santo",607840,12931,606,2.13,40.1865,321.77,579,15125.4775,9,290,595,0.85,3,1.39,1.06
2021-11-02,"Goiás",905875,24208,600,2.67,70.18354,344.92,572,12907.2287,5,296,597,0.77,1,2.08,1.99
2021-11-02,"Maranhão",361130,10239,592,2.84,70.75181,144.72,575,5104.1804,1,31,590,1.41,1,0.83,0.84
2021-11-02,"Minas Gerais",2185953,55592,604,2.54,211.68791,262.61,569,10326.3006,4,417,594,1.55,0.67,5.01,4.57
2021-11-02,"Mato Grosso do Sul",376558,9646,598,2.56,27.78986,347.11,569,13550.1942,0,11,597,0.24,0,0.86,0.79
2021-11-02,"Mato Grosso",547087,13935,592,2.55,34.84466,399.92,569,15700.7415,2,35,590,0.64,0.67,1.25,1.15
2021-11-02,"Pará",598703,16748,594,2.8,86.02865,194.68,571,6959.3444,1,93,587,0.49,1,1.37,1.38
2021-11-02,"Paraíba",446104,9426,594,2.11,40.18127,234.59,574,11102.2872,3,38,588,0.69,3,1.02,0.77
2021-11-02,"Pernambuco",632187,20029,600,3.17,95.57071,209.57,578,6614.8614,4,176,596,1.48,0.57,1.45,1.65
2021-11-02,"Piauí",326089,7108,593,2.18,32.73227,217.16,583,9962.3094,5,118,593,0.74,2.5,0.75,0.58
2021-11-02,"Paraná",1557585,40523,600,2.6,114.33957,354.41,576,13622.4493,6,1111,596,0.93,0.75,3.57,3.33
2021-11-02,"Rio de Janeiro",1322497,68383,607,5.17,172.64943,396.08,582,7660.0137,13,347,599,5.51,1,3.03,5.62
2021-11-02,"Rio Grande do Norte",373926,7401,600,1.98,35.06853,211.04,579,10662.7224,1,72,593,0.45,1,0.86,0.61
2021-11-02,"Rondônia",270571,6570,592,2.43,17.77225,369.68,573,15224.3526,0,120,592,1.33,0,0.62,0.54
2021-11-02,"Roraima",127417,2030,591,1.59,6.05761,335.12,579,21034.2033,0,4,592,0.17,0,0.29,0.17
2021-11-02,"Rio Grande do Sul",1468121,35512,602,2.42,113.77239,312.13,573,12904.0183,12,877,595,2.88,3,3.36,2.92
2021-11-02,"Santa Catarina",1217672,19680,600,1.62,71.64788,274.68,578,16995.2272,7,662,595,2.08,0.7,2.79,1.62
2021-11-02,"Sergipe",278511,6031,598,2.17,22.98696,262.37,578,12116.0432,0,7,597,1.17,0,0.64,0.5
2021-11-02,"São Paulo",4406990,152081,616,3.45,459.19049,331.19,587,9597.3024,62,738,601,4.22,3.65,10.1,12.5
2021-11-02,"Tocantins",228874,3882,594,1.7,15.72866,246.81,562,14551.3985,1,43,592,0.51,0.5,0.52,0.32
2021-11-02,"Brasil",21825169,608337,616,2.79,NA,NA,NA,NA,152,5918,NA,1.28,1.48,50,50
2021-11-03,"Acre",88053,1845,596,2.1,8.81935,209.2,577,9984.0691,0,3,597,0,0,0.2,0.15
2021-11-03,"Alagoas",240360,6298,605,2.62,33.37357,188.71,570,7202.1063,2,16,595,0.42,1,0.55,0.52
2021-11-03,"Amazonas",427867,13772,600,3.22,41.44597,332.29,580,10323.4886,0,22,594,0.56,0,0.98,1.13
2021-11-03,"Amapá",123695,1993,593,1.61,8.45731,235.65,579,14625.8089,0,21,594,0.57,0,0.28,0.16
2021-11-03,"Bahia",1246728,27091,607,2.17,148.73064,182.15,575,8382.4557,7,92,596,0.47,1.75,2.85,2.23
2021-11-03,"Ceará",943738,24499,597,2.6,91.32078,268.27,581,10334.3182,1,19,597,0.43,1,2.16,2.01
2021-11-03,"Distrito Federal",515399,10902,606,2.12,30.15268,361.56,582,17092.9748,8,188,600,2.44,1,1.18,0.9
2021-11-03,"Espírito Santo",608357,12947,607,2.13,40.1865,322.17,580,15138.3425,16,517,596,1.78,1.78,1.39,1.06
2021-11-03,"Goiás",907460,24238,601,2.67,70.18354,345.35,573,12929.8123,30,1585,598,5.35,6,2.08,1.99
2021-11-03,"Maranhão",361260,10240,593,2.83,70.75181,144.73,576,5106.0178,1,130,591,4.19,1,0.83,0.84
2021-11-03,"Minas Gerais",2186321,55613,605,2.54,211.68791,262.71,570,10328.039,21,368,595,0.88,5.25,5,4.57
2021-11-03,"Mato Grosso do Sul",376665,9647,599,2.56,27.78986,347.14,570,13554.0445,1,107,598,9.73,0,0.86,0.79
2021-11-03,"Mato Grosso",547446,13941,593,2.55,34.84466,400.09,570,15711.0444,6,359,591,10.26,3,1.25,1.15
2021-11-03,"Pará",599064,16750,595,2.8,86.02865,194.7,572,6963.5406,2,361,588,3.88,2,1.37,1.38
2021-11-03,"Paraíba",454529,9430,595,2.07,40.18127,234.69,575,11311.962,4,8425,589,221.71,1.33,1.04,0.77
2021-11-03,"Pernambuco",632366,20033,601,3.17,95.57071,209.61,579,6616.7344,4,179,597,1.02,1,1.45,1.65
2021-11-03,"Piauí",326344,7108,594,2.18,32.73227,217.16,584,9970.0998,0,255,594,2.16,0,0.75,0.58
2021-11-03,"Paraná",1558616,40542,601,2.6,114.33957,354.58,577,13631.4663,19,1031,597,0.93,3.17,3.57,3.33
2021-11-03,"Rio de Janeiro",1322861,68391,608,5.17,172.64943,396.13,583,7662.122,8,364,600,1.05,0.62,3.03,5.62
2021-11-03,"Rio Grande do Norte",374161,7403,601,1.98,35.06853,211.1,580,10669.4236,2,235,594,3.26,2,0.86,0.61
